"draw_date","method","suggested_last2","actual_last2","hit_last2","suggested_3digit","actual_3digit","hit_3digit","rank_hit"
"2022-05-16","hybrid_score_v1","36,18,31,85,91,94,61,64,89,73,66,03,93,15,11,10,24,43,49,21","47","0","476,234,830,834,726,787,983,307,597,072,578,331,095,861,103,867,235,623,321,840","012,062,236,736","0",""
"2022-06-01","hybrid_score_v1","36,18,31,85,91,61,64,89,94,73,66,03,93,47,15,11,10,24,43,49","79","0","234,834,062,476,726,787,983,830,307,072,578,331,095,861,103,597,867,236,623,321","026,196,213,817","0",""
"2022-06-16","hybrid_score_v1","36,18,31,85,61,89,64,94,73,66,91,93,47,15,03,11,10,24,49,43","85","1","234,834,062,476,787,983,726,830,817,072,578,095,331,861,307,103,597,867,236,623","106,549,807,922","0","4"
"2022-07-01","hybrid_score_v1","85,36,18,31,64,94,73,61,89,66,91,93,15,11,03,10,47,24,43,49","42","0","834,062,234,476,787,983,726,830,817,072,578,331,861,307,103,597,867,807,236,095","002,287,417,612","0",""
"2022-07-16","hybrid_score_v1","85,36,18,31,94,73,64,89,66,61,91,93,15,11,03,10,47,24,43,49","59","0","062,834,234,476,787,983,817,726,830,072,578,331,861,307,103,597,807,867,236,095","061,405,531,834","1","2"
"2022-08-01","hybrid_score_v1","85,36,18,31,94,89,73,64,66,91,61,93,15,47,03,11,10,24,43,49","66","1","834,476,062,234,787,983,726,830,331,861,072,307,578,817,623,531,321,840,103,807","142,282,594,893","0","9"
"2022-08-16","hybrid_score_v1","66,85,18,36,31,89,94,91,73,64,47,61,93,15,49,03,11,10,59,24","71","0","834,476,062,787,983,726,234,830,893,331,282,861,578,817,307,531,103,807,867,623","284,300,422,583","0",""
"2022-09-01","hybrid_score_v1","66,85,18,36,71,31,89,91,94,73,64,61,47,93,15,11,03,59,24,43","98","0","834,476,062,583,787,983,726,300,234,830,893,331,422,282,861,578,817,307,531,103","210,332,725,832","0",""
"2022-09-16","hybrid_score_v1","66,85,18,36,71,31,89,94,73,64,61,93,91,47,15,11,03,59,24,43","40","0","834,725,062,476,583,787,983,726,300,234,830,832,893,422,282,861,817,307,531,807","432,703,755,971","0",""
"2022-10-01","hybrid_score_v1","66,85,18,36,31,71,94,40,73,64,61,89,93,91,47,15,11,03,59,43","06","0","834,725,062,476,583,787,983,726,300,234,830,832,893,422,703,282,861,755,817,307","194,502,669,996","0",""
"2022-10-16","hybrid_score_v1","66,85,36,18,31,71,06,94,40,73,64,61,89,93,91,47,15,03,11,59","37","0","834,062,476,725,583,787,983,726,300,234,830,832,893,422,703,282,861,755,817,307","106,150,158,606","0",""
"2022-11-01","hybrid_score_v1","66,85,36,18,31,71,06,94,40,73,64,61,89,93,91,37,15,03,11,59","22","0","834,106,725,583,476,787,983,726,300,062,234,832,893,422,703,282,861,755,817,307","106,343,707,839","1","2"
"2022-11-16","hybrid_score_v1","66,85,36,18,31,71,06,40,73,64,94,61,89,93,37,15,03,11,59,91","32","0","106,834,725,476,983,787,583,726,062,234,300,861,307,830,832,703,321,331,422,840","157,645,722,789","0",""
"2022-12-01","hybrid_score_v1","66,85,36,18,71,32,31,06,40,73,64,94,61,93,89,37,15,03,11,59","70","0","834,106,725,583,476,787,983,726,062,234,300,832,861,307,703,422,830,282,321,755","081,409,786,805","0",""
"2022-12-16","hybrid_score_v1","66,85,36,18,71,32,31,06,40,73,64,94,93,89,37,61,15,03,11,59","11","1","834,106,725,583,476,787,983,726,234,062,832,861,307,703,422,300,830,282,786,755","093,144,593,912","0","19"
"2022-12-30","hybrid_score_v1","66,11,36,18,85,71,32,06,40,31,73,64,89,94,37,93,91,61,15,03","07","0","106,834,725,583,476,787,983,726,234,062,832,861,703,307,422,300,830,282,786,755","196,250,522,580","0",""
"2023-01-17","hybrid_score_v1","11,66,18,85,71,36,07,06,32,40,31,73,37,64,89,94,91,61,15,93","89","1","106,834,725,583,476,787,983,726,196,062,832,861,307,703,234,422,300,830,522,786","443,473,519,564","0","15"
"2023-02-01","hybrid_score_v1","89,11,66,18,85,36,07,31,06,32,40,73,64,71,94,37,61,15,93,03","81","0","106,834,725,476,787,983,564,726,583,196,062,832,861,307,234,830,522,593,786,755","101,411,789,921","0",""
"2023-02-16","hybrid_score_v1","89,11,66,18,85,36,31,07,06,32,40,73,71,64,94,81,37,61,15,93","95","0","106,834,476,787,983,564,726,789,725,583,196,062,861,307,234,830,522,786,593,755","377,417,664,801","0",""
"2023-03-01","hybrid_score_v1","11,89,66,18,85,07,06,32,36,31,71,81,73,95,64,94,37,40,61,15","77","0","106,834,476,787,983,564,726,789,725,583,196,062,861,307,417,234,830,522,786,593","555,652,748,919","0",""
"2023-03-16","hybrid_score_v1","11,89,66,85,07,32,18,36,31,71,73,81,06,37,95,64,94,40,77,61","20","0","106,834,476,787,555,983,564,726,789,725,583,196,062,861,417,234,830,522,786,593","355,734,800,873","0",""
"2023-04-01","hybrid_score_v1","11,89,66,85,07,32,36,18,31,71,73,81,06,95,64,94,40,20,77,61","11","1","106,834,555,564,476,787,789,983,726,725,196,583,417,234,786,522,593,830,873,800","290,907,914,991","0","1"
"2023-04-16","hybrid_score_v1","11,66,89,85,36,31,18,32,07,73,71,64,94,06,81,40,61,15,95,93","70","0","834,106,290,555,564,476,787,789,983,726,725,583,417,234,196,786,522,593,830,800","551,678,716,906","0",""
"2023-05-02","hybrid_score_v1","11,66,89,85,70,31,18,36,07,73,71,64,94,06,32,81,40,61,15,95","00","0","834,290,106,555,564,476,787,983,726,417,725,789,906,583,196,786,522,593,800,873","019,187,655,780","0",""
"2023-05-16","hybrid_score_v1","11,66,89,85,31,18,36,07,73,71,64,94,70,06,32,81,40,61,15,20","78","0","834,290,106,555,564,787,476,983,726,725,789,906,583,196,522,417,593,800,873,919","693,739,903,996","0",""
"2023-06-01","hybrid_score_v1","11,89,66,85,18,31,07,36,73,70,71,64,94,78,81,06,32,40,20,95","00","0","290,903,106,834,555,564,476,996,983,726,787,725,789,906,583,196,522,417,800,873","090,272,386,681","0",""
"2023-06-16","hybrid_score_v1","11,89,66,00,85,31,18,36,73,70,71,64,94,78,07,81,06,32,40,20","19","0","290,386,903,106,834,555,564,476,996,983,726,787,725,789,906,583,417,800,873,919","202,305,628,872","0",""
"2023-07-01","hybrid_score_v1","11,66,00,89,85,31,18,36,73,70,64,94,78,07,81,06,71,32,40,20","81","1","290,386,903,106,834,555,628,476,996,983,726,787,725,789,906,564,417,800,873,202","162,491,605,867","0","15"
"2023-07-16","hybrid_score_v1","11,81,66,00,89,85,31,18,36,73,70,64,94,78,07,71,06,32,40,20","61","0","290,867,386,903,106,834,555,628,476,996,983,726,787,906,564,417,800,725,873,202","066,384,530,622","0",""
"2023-07-31","hybrid_score_v1","11,61,81,66,00,89,85,31,18,36,73,70,64,94,78,71,06,32,20,07","68","0","290,867,386,903,106,530,834,555,628,476,996,983,726,787,906,564,800,725,202,873","112,387,453,708","0",""
"2023-08-16","hybrid_score_v1","11,61,81,66,00,89,85,31,18,36,70,64,73,94,78,71,68,32,20,07","31","1","386,867,903,106,530,834,290,628,476,983,726,787,906,996,555,564,800,725,202,873","674,737,739,782","0","8"
"2023-09-01","hybrid_score_v1","11,31,61,81,66,00,89,85,18,36,70,64,73,94,78,71,32,68,07,03","21","0","386,867,903,739,834,530,290,476,628,106,983,726,787,906,555,564,996,202,234,583","291,478,596,915","0",""
"2023-09-16","hybrid_score_v1","31,11,61,81,66,21,00,89,85,18,36,70,64,73,94,78,71,32,68,07","37","0","596,386,867,903,739,834,530,476,628,983,726,787,106,906,555,290,564,996,202,234","057,460,699,812","0",""
"2023-10-01","hybrid_score_v1","31,11,61,81,66,00,89,37,21,85,18,36,64,73,94,78,71,68,07,70","24","0","596,867,386,739,903,834,530,057,476,628,983,726,787,106,555,290,564,996,202,272","202,355,426,663","1","19"
"2023-10-16","hybrid_score_v1","31,11,61,24,81,66,89,21,37,85,18,36,00,64,73,94,71,68,78,07","67","0","202,596,355,867,386,903,834,530,739,476,057,628,983,726,787,106,555,290,564,996","272,398,441,446","0",""
"2023-11-01","hybrid_score_v1","31,11,61,24,81,66,89,37,21,85,18,36,00,64,73,94,71,68,07,67","35","0","202,272,596,355,386,867,834,530,476,057,628,983,726,787,903,739,106,555,290,564","019,633,913,951","0",""
"2023-11-16","hybrid_score_v1","31,11,61,24,81,66,89,37,21,85,36,18,64,73,94,71,35,68,67,00","46","0","202,596,272,355,867,834,530,476,057,628,983,726,787,386,903,739,106,555,290,564","143,412,778,990","0",""
"2023-12-01","hybrid_score_v1","31,11,61,24,81,66,37,21,85,36,89,18,64,73,94,71,35,68,67,00","55","0","596,202,272,355,867,530,834,143,057,476,983,726,787,739,106,019,903,555,290,778","092,097,265,910","0",""
"2023-12-16","hybrid_score_v1","31,11,61,24,66,37,21,85,36,89,18,81,55,64,73,94,35,71,68,67","58","0","596,202,272,355,530,834,143,057,476,983,726,787,739,867,106,019,903,290,555,778","410,584,757,850","0",""
"2023-12-30","hybrid_score_v1","31,11,24,66,61,37,21,85,36,89,18,58,55,81,64,73,94,35,68,71","00","0","596,202,272,355,834,143,057,476,983,726,787,739,867,019,106,903,530,290,555,778","456,544,648,896","0",""
"2024-01-17","hybrid_score_v1","31,11,00,24,66,61,37,21,85,36,89,18,58,55,81,64,73,94,35,71","29","0","596,202,272,355,834,143,057,476,648,983,726,787,739,867,106,019,903,530,290,778","196,614,931,979","0",""
"2024-02-01","hybrid_score_v1","31,11,00,24,66,61,37,21,85,89,36,18,58,55,81,64,73,94,35,71","54","0","596,202,272,196,355,834,931,143,057,648,983,726,476,787,867,903,106,019,530,290","063,094,544,943","0",""
"2024-02-16","hybrid_score_v1","31,11,00,24,66,61,37,85,89,36,18,58,55,81,64,94,73,21,35,71","56","0","202,272,196,596,544,355,834,931,143,057,983,648,726,476,787,867,903,530,106,019","330,375,395,430","0",""
"2024-03-01","hybrid_score_v1","31,11,00,24,66,61,85,89,36,18,58,55,81,64,94,73,37,21,35,71","00","1","375,202,272,196,596,544,355,834,931,143,983,648,726,476,787,867,903,530,106,019","382,603,799,975","0","3"
"2024-03-16","hybrid_score_v1","00,31,11,66,61,24,36,85,18,89,64,81,58,55,94,73,21,37,71,35","09","0","375,272,196,596,544,834,931,202,143,983,648,726,476,787,355,903,867,530,106,386","329,571,626,785","0",""
"2024-04-01","hybrid_score_v1","00,31,11,66,61,24,36,89,18,85,64,81,58,55,94,73,21,37,71,35","22","0","375,196,596,544,834,931,202,143,272,983,648,726,476,787,355,867,530,106,386,057","481,559,809,901","0",""
"2024-04-16","hybrid_score_v1","00,31,11,66,61,24,89,18,36,85,81,58,55,64,21,94,37,73,71,22","27","0","375,196,596,544,901,931,202,143,834,983,648,726,476,787,272,355,867,530,106,057","154,598,729,797","0",""
"2024-05-02","hybrid_score_v1","00,31,11,66,61,24,89,18,27,36,85,81,58,55,21,64,37,94,73,22","04","0","375,196,596,544,901,931,834,983,648,726,476,787,202,272,355,530,106,143,867,057","116,171,634,763","0",""
"2024-05-16","hybrid_score_v1","00,31,11,66,61,24,04,89,18,27,36,85,58,64,21,94,37,73,81,55","47","0","375,196,596,544,901,931,834,983,648,726,476,787,202,272,355,530,106,143,057,603","070,607,690,885","0",""
"2024-06-01","hybrid_score_v1","00,31,11,66,24,61,04,47,27,18,36,85,89,64,21,37,94,73,81,58","94","1","375,196,596,544,901,931,834,983,648,726,476,787,202,272,355,106,143,057,603,903","364,421,593","0","17"
"2024-06-16","hybrid_score_v1","00,94,31,11,66,24,04,47,61,27,85,36,89,18,64,21,37,73,81,22","16","0","375,196,596,593,421,901,931,834,983,726,476,787,202,272,544,355,106,143,057,603","310,426,428,504","0",""
"2024-07-01","hybrid_score_v1","00,94,11,31,66,24,16,04,61,27,47,36,85,89,18,64,21,37,73,81","39","0","375,426,596,593,421,901,834,983,196,726,476,787,202,544,272,355,106,931,143,057","503,647,898,975","0",""
"2024-07-16","hybrid_score_v1","00,94,11,31,66,24,16,39,04,61,27,47,36,85,89,18,64,37,73,81","11","1","975,375,426,593,421,901,596,834,647,983,726,476,787,202,196,272,355,931,106,143","210,331,336,421","1","3"
"2024-08-01","hybrid_score_v1","11,00,94,31,66,24,16,39,04,27,61,47,36,89,18,64,85,73,81,22","08","0","421,331,975,375,426,593,596,834,983,901,726,210,476,787,647,202,196,272,355,931","041,070,464,579","0",""
"2024-08-16","hybrid_score_v1","11,94,00,31,66,16,04,39,08,27,61,24,47,36,18,89,64,85,73,81","12","0","421,331,464,975,375,593,596,834,426,983,901,210,726,476,787,070,647,272,196,931","282,334,697,867","0",""
"2024-09-01","hybrid_score_v1","11,94,00,31,66,16,04,39,08,27,61,24,47,18,36,89,64,85,73,81","73","1","421,867,331,464,375,975,593,596,426,983,282,901,210,726,476,834,787,070,647,196","094,220,606,941","0","19"
"2024-09-16","hybrid_score_v1","11,94,73,00,31,66,16,04,39,08,27,61,24,47,18,36,89,64,85,81","30","0","421,867,331,464,975,375,094,593,596,606,426,983,210,726,476,834,787,282,070,647","008,372,662,904","0",""
"2024-10-01","hybrid_score_v1","11,94,73,00,31,66,16,39,04,08,61,24,47,36,18,89,64,30,85,81","53","0","421,867,331,464,975,375,094,593,596,606,426,983,210,726,476,834,282,787,070,647","079,590,665,812","0",""
"2024-10-16","hybrid_score_v1","11,94,73,00,31,66,16,39,08,61,24,47,36,18,89,64,04,30,85,81","61","1","421,867,331,464,975,375,094,593,596,606,812,426,983,726,476,834,282,787,070,210","005,493,648,962","0","10"
"2024-11-01","hybrid_score_v1","11,61,94,73,00,31,66,16,39,08,24,36,18,89,64,04,30,85,81,27","74","0","421,648,867,331,464,975,375,094,593,596,606,812,426,983,476,726,834,005,282,787","044,063,225,321","0",""
"2024-11-16","hybrid_score_v1","11,61,73,94,00,31,16,39,08,66,04,24,30,27,36,18,89,64,12,47","36","1","867,648,321,421,331,464,975,094,606,812,375,426,596,005,282,210,647,983,726,476","221,380,547,923","0","15"
"2024-12-01","hybrid_score_v1","11,61,36,73,94,00,31,39,08,66,16,04,30,24,27,18,89,64,12,47","59","0","867,648,321,421,331,464,975,094,812,375,923,596,606,005,282,210,647,983,726,476","098,615,626,843","0",""
"2024-12-16","hybrid_score_v1","11,61,36,73,94,00,31,08,66,59,16,39,04,30,24,27,18,89,64,12","90","0","867,648,321,421,331,464,626,812,375,094,923,596,606,005,282,210,983,975,726,476","212,339,742,863","0",""
"2025-01-02","hybrid_score_v1","11,61,36,73,00,94,31,08,90,59,66,30,16,39,04,24,27,89,12,18","65","0","867,648,321,464,626,421,812,331,094,923,596,606,375,005,282,983,975,726,476,834","209,297,446,510","0",""
"2025-01-17","hybrid_score_v1","11,61,36,73,94,31,00,90,66,59,30,16,39,04,24,08,65,27,89,12","99","0","867,648,321,626,421,812,331,094,446,464,923,596,606,282,005,375,983,726,476,834","236,448,779,961","0",""
"2025-02-01","hybrid_score_v1","11,61,36,73,94,31,00,90,59,66,39,30,16,04,24,08,65,89,27,18","85","0","648,321,867,421,626,812,331,094,446,464,923,596,606,375,005,236,983,726,476,834","418,512,685,700","0",""
"2025-02-16","hybrid_score_v1","11,61,36,85,94,73,31,00,90,59,66,39,30,16,04,24,08,65,89,27","68","0","648,321,867,421,626,812,331,446,464,923,596,005,375,236,983,726,476,834,787,975","001,377,502,613","0",""
"2025-03-01","hybrid_score_v1","11,61,36,85,94,73,31,68,00,90,66,59,39,16,04,24,08,65,18,64","39","1","648,321,867,812,421,626,331,446,464,923,596,005,375,236,983,726,476,834,787,975","530,541,656,894","0","13"
"2025-03-16","hybrid_score_v1","11,61,36,39,85,94,31,73,00,68,66,90,59,24,18,64,16,89,08,65","95","0","530,648,321,867,626,421,331,446,464,923,596,005,375,236,983,726,476,834,787,812","309,325,563,927","0",""
"2025-04-01","hybrid_score_v1","11,36,39,85,61,94,31,73,00,68,66,90,95,59,24,18,64,16,89,65","35","0","530,321,867,648,626,421,331,446,464,923,596,375,236,983,726,476,834,787,975,812","180,366,687,760","0",""
"2025-04-16","hybrid_score_v1","11,36,39,85,61,31,73,35,00,94,68,66,95,90,59,24,18,64,16,89","54","0","530,867,648,321,626,331,446,464,923,236,421,596,975,812,426,375,094,983,606,726","227,413,474,852","0",""
"2025-05-02","hybrid_score_v1","11,39,85,61,36,31,73,35,94,00,68,54,66,95,90,59,24,18,64,89","16","0","530,867,648,321,626,331,464,446,236,421,596,812,975,375,094,923,983,606,726,282","061,167,388,826","0",""
"2025-05-16","hybrid_score_v1","11,85,39,61,16,36,73,35,31,68,54,94,00,95,90,66,24,65,08,59","09","0","530,867,648,321,331,464,446,236,388,421,596,626,812,375,094,923,983,606,726,476","231,309,631,871","0",""
"2025-06-01","hybrid_score_v1","85,39,61,16,11,36,73,35,31,09,68,54,00,94,95,66,24,65,08,90","34","0","530,867,321,648,464,309,446,596,331,236,375,388,983,726,476,834,787,626,812,094","044,201,349,352","0",""
"2025-06-16","hybrid_score_v1","85,39,61,16,11,36,73,35,31,09,68,54,94,95,66,00,34,24,90,59","17","0","530,867,321,648,309,596,331,236,375,464,388,983,726,476,834,787,626,812,094,044","060,243,299,392","0",""
"2025-07-01","hybrid_score_v1","85,39,61,16,11,36,73,35,31,09,68,54,94,95,66,00,34,24,90,59","69","0","530,321,648,309,867,596,331,375,464,388,983,726,476,834,787,626,812,094,044,446","246,261,680,911","0",""
"2025-07-16","hybrid_score_v1","39,61,16,11,36,85,35,31,09,68,54,69,94,95,73,66,34,00,24,90","71","0","530,321,648,309,867,596,331,375,464,388,983,726,476,834,787,626,812,044,446,421","084,261,324,995","0",""
"2025-08-01","hybrid_score_v1","39,61,16,11,36,71,85,35,31,09,54,69,94,95,73,66,68,34,00,24","42","0","530,261,321,648,309,867,596,331,324,375,464,388,983,726,476,834,787,626,812,446","501,512,525,852","0",""
"2025-08-16","hybrid_score_v1","61,16,11,36,71,85,39,35,31,09,54,69,94,95,73,66,68,34,00,24","47","0","261,512,530,321,648,852,309,596,331,324,375,867,464,388,983,726,476,834,787,626","602,632,834,865","1","18"
"2025-09-01","hybrid_score_v1","16,11,36,71,47,85,39,35,31,09,61,54,69,94,73,66,68,34,00,24","12","0","834,261,512,852,530,321,602,324,596,331,648,388,375,867,464,309,983,044,626,726","022,131,310,356","0",""
"2025-09-16","hybrid_score_v1","16,11,36,71,47,85,39,31,09,12,61,54,69,94,73,66,35,34,00,24","12","1","834,261,512,852,530,602,324,321,596,331,388,648,375,867,464,309,983,626,726,476","308,585,646,740","0","10"
"2025-10-01","hybrid_score_v1","12,11,16,85,71,47,36,61,31,39,94,73,66,09,69,00,35,24,18,64","32","0","834,261,512,530,602,324,321,596,331,648,388,375,852,867,464,309,983,626,726,476","280,775,843,978","0",""
"2025-10-16","hybrid_score_v1","12,11,85,32,71,36,47,31,61,39,16,94,73,66,09,69,00,35,24,18","31","1","834,261,512,530,843,602,324,775,321,331,648,375,852,867,464,596,309,983,726,476","476,615,696,955","1","8"
"2025-11-01","hybrid_score_v1","31,12,11,32,71,85,36,47,61,39,16,94,73,66,69,00,35,24,18,64","28","0","476,834,261,512,530,843,602,324,775,321,331,648,375,852,867,464,596,983,726,446","111,449,873,898","0",""
"2025-11-16","hybrid_score_v1","31,12,11,32,71,85,36,47,61,39,16,94,73,66,69,00,35,18,64,09","42","0","476,834,261,512,530,843,602,873,324,775,321,648,331,375,852,867,464,596,983,726","145,239,372,602","1","7"
"2025-12-01","hybrid_score_v1","31,12,11,42,32,71,85,47,36,61,39,16,94,73,66,69,00,35,18,64","89","0","602,476,834,261,512,530,372,843,873,324,775,321,331,648,375,852,867,464,596,983","137,223,252,655","0",""
"2025-12-16","hybrid_score_v1","31,12,11,89,42,32,71,47,36,61,39,16,94,85,73,66,00,18,09,35","76","0","602,476,834,261,530,372,512,843,873,324,775,321,331,648,375,852,867,464,596,983","014,431,521,895","0",""
"2026-01-02","hybrid_score_v1","31,12,11,89,42,32,36,47,61,39,16,94,85,73,66,71,00,18,09,35","47","1","602,476,834,530,372,512,843,873,261,775,321,331,648,375,852,867,464,596,983,726","163,288,694,706","0","8"
"2026-01-17","hybrid_score_v1","47,31,12,11,89,32,36,61,16,94,85,42,73,66,71,39,00,18,35,09","99","0","602,476,834,372,843,873,261,775,321,530,331,648,375,867,464,596,512,983,726,787","022,363,815,972","0",""
"2026-02-01","hybrid_score_v1","31,12,47,11,89,32,36,61,16,94,85,42,73,66,71,39,00,18,09,35","95","0","476,602,022,834,372,843,972,873,261,775,321,530,331,648,375,867,464,596,512,983","041,481,629,917","0",""
"2026-02-16","hybrid_score_v1","31,47,12,11,89,95,32,36,61,94,16,42,85,73,66,71,39,00,09,18","41","0","476,602,834,022,372,843,041,972,873,775,629,261,321,530,331,375,867,464,512,648","072,169,527,563","0",""
"2026-03-01","hybrid_score_v1","31,47,11,89,95,12,32,36,61,94,16,42,85,73,66,71,39,00,09,18","54","0","476,602,834,022,372,563,843,041,972,873,072,775,629,261,321,530,331,375,867,464","060,068,479,866","0",""
"2026-03-16","hybrid_score_v1","31,47,11,89,95,12,54,36,61,94,42,85,73,66,71,32,39,16,00,09","10","0","476,602,834,022,563,372,041,972,873,072,629,261,321,530,060,331,375,867,464,512","009,439,645,983","0",""
"2026-04-01","hybrid_score_v1","47,31,11,89,12,95,10,54,36,61,94,42,85,73,66,71,32,39,16,00","13","0","983,602,476,834,022,563,372,041,972,873,072,629,261,321,530,060,331,867,464,512","098,406,471,514","0",""
"2026-04-16","hybrid_score_v1","47,31,11,89,12,95,10,54,36,61,94,42,85,73,66,71,32,39,13,16","08","0","983,602,476,834,022,563,372,041,972,072,629,261,321,530,060,331,867,464,512,648","355,424,612,771","0",""
"2026-05-02","hybrid_score_v1","47,31,11,89,12,08,95,10,54,36,61,94,85,73,66,71,32,39,13,16","67","0","983,476,834,602,355,022,563,041,972,612,072,629,261,321,530,331,867,464,372,512","065,077,318,432","0",""
